Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84346136-84347059;Neurod2_+_(303g)
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84353160-84354045;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95125071-95125814;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:94930187-94930943;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95128054-95129030;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95130349-95131225;Neurod2_+_(303g)
Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;1.7093103;chr18:52847671-52848426;Neurod2_+_(303g)
Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;1.7093103;chr18:52848625-52849531;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55376177-55377055;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55484537-55485282;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55510999-55511606;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55496014-55496876;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55368129-55369028;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55504082-55504999;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84518139-84519011;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84668203-84669152;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84817058-84817884;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84683667-84684754;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84682351-84683246;Neurod2_+_(303g)
Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;1.1294019;chr1:74420369-74421215;Neurod2_+_(303g)
Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;1.1294019;chr1:74423645-74424635;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27842535-27843342;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27626662-27627581;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27659665-27660591;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27767711-27768633;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27717111-27718009;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27841319-27842238;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27714068-27715016;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55264051-55264942;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55265482-55266349;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55300189-55301044;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55234568-55235516;Neurod2_+_(303g)
Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;0.8642826;chr10:7149562-7150405;Neurod2_+_(303g)
Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;0.8642826;chr10:7268037-7268877;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83838321-83839255;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83587259-83588194;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83592039-83592909;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83584600-83585484;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83748542-83749417;Neurod2_+_(303g)
Gene;Psmc2;-0.8244617;0.37455216;-0.051335935;0.41854513;0.6215077;chr5:21788873-21789769;Neurod2_+_(303g)
Gene;Psmc2;-0.8244617;0.37455216;-0.051335935;0.41854513;0.6215077;chr5:21721761-21722601;Neurod2_+_(303g)
Gene;Drap1;-0.354647;0.54860747;0.06905411;0.4258309;0.4423938;chr19:5415021-5415956;Neurod2_+_(303g)
Gene;Drap1;-0.354647;0.54860747;0.06905411;0.4258309;0.4423938;chr19:5327702-5328627;Neurod2_+_(303g)
Gene;Drap1;-0.354647;0.54860747;0.06905411;0.4258309;0.4423938;chr19:5390438-5391174;Neurod2_+_(303g)
Gene;Drap1;-0.354647;0.54860747;0.06905411;0.4258309;0.4423938;chr19:5408897-5409888;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98399964-98400858;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98529498-98530421;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98246211-98247077;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98228637-98229563;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98521112-98522077;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46690593-46691359;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46756645-46757554;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46879795-46880634;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46573839-46574977;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46790428-46791345;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46546637-46547378;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46624815-46625710;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:47034866-47035896;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46683853-46684804;Neurod2_+_(303g)
Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;0.9153467;chr19:5390438-5391174;Neurod2_+_(303g)
Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;0.9153467;chr19:5415021-5415956;Neurod2_+_(303g)
Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;0.9153467;chr19:5444720-5445667;Neurod2_+_(303g)
Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;0.9153467;chr19:5327702-5328627;Neurod2_+_(303g)
Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;0.9153467;chr19:5408897-5409888;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26017278-26017887;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26072182-26073058;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25990244-25991172;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25931232-25932361;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26017950-26018521;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26024308-26025222;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25886954-25887830;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30499100-30500029;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30527616-30528553;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30513393-30514307;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30215570-30216448;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30522169-30523017;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30507008-30507944;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30259689-30260593;Neurod2_+_(303g)
Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;0.89285815;chr8:83326811-83327777;Neurod2_+_(303g)
Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;0.89285815;chr8:83209342-83210206;Neurod2_+_(303g)
Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;0.89285815;chr8:83365397-83366353;Neurod2_+_(303g)
Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;0.89285815;chr8:83458059-83458938;Neurod2_+_(303g)
Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;0.89285815;chr8:83176526-83177455;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87924895-87925826;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87940395-87941295;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87707782-87708699;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87645068-87645945;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87996210-87997166;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87620107-87620931;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87621273-87621901;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87687019-87687910;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87539631-87540594;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28270293-28271313;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28307149-28308154;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28294251-28295169;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28101038-28101921;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28209927-28210833;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28138183-28139229;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28068230-28069057;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28256235-28257166;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28224639-28225563;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28364379-28365318;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108499644-108500561;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108469476-108470443;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108409581-108410390;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108300498-108301287;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108510810-108511716;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108422531-108423295;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37260662-37261604;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37282641-37283554;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37275246-37275701;Neurod2_+_(303g)
Gene;Fam107b;0.6507943;2.0710354;1.4389343;1.5537859;0.14473736;chr2:3602414-3603282;Neurod2_+_(303g)
Gene;Fam107b;0.6507943;2.0710354;1.4389343;1.5537859;0.14473736;chr2:3726368-3727883;Neurod2_+_(303g)
Gene;Fam107b;0.6507943;2.0710354;1.4389343;1.5537859;0.14473736;chr2:3734625-3735474;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61550438-61551312;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61487149-61488075;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61484355-61485269;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61478032-61478880;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61611887-61612849;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33489319-33490251;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33656773-33657664;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33502506-33503403;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33474338-33475285;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33625972-33626893;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33582339-33583207;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33714787-33715674;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33720210-33721119;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33781510-33782446;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33787143-33787972;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33555722-33556514;Neurod2_+_(303g)
Gene;Lurap1l;-1.2056195;1.260363;0.25343114;0.9488167;0.99828887;chr4:80938584-80939454;Neurod2_+_(303g)
Gene;Lurap1l;-1.2056195;1.260363;0.25343114;0.9488167;0.99828887;chr4:80925631-80926557;Neurod2_+_(303g)
Gene;Lurap1l;-1.2056195;1.260363;0.25343114;0.9488167;0.99828887;chr4:80916564-80917474;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47501149-47501965;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47338048-47338961;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47404313-47405240;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47427364-47428278;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47432419-47433153;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47518290-47519312;Neurod2_+_(303g)
Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;0.6850755;chr4:47289266-47290131;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123009516-123010461;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123222805-123223710;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123180482-123181381;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123185736-123186671;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73867612-73868375;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73853928-73854905;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73779657-73780561;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73783865-73784767;Neurod2_+_(303g)
Gene;Cep85l;-0.23684248;0.08135815;0.12657379;0.012016411;0.7094336;chr10:53376844-53377721;Neurod2_+_(303g)
Gene;Cep85l;-0.23684248;0.08135815;0.12657379;0.012016411;0.7094336;chr10:53335629-53336561;Neurod2_+_(303g)
Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;1.8693951;chr12:76820311-76821133;Neurod2_+_(303g)
Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;1.8693951;chr12:76780786-76781674;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8481378-8482302;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8311761-8312745;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8420093-8421015;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8313189-8314052;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8366858-8367766;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8483879-8484771;Neurod2_+_(303g)
Gene;Tubb3;-1.2467312;1.1484498;-1.0502207;0.29444286;1.40346;chr8:123267804-123268673;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125303038-125303967;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125475779-125476700;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125359823-125360658;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125255477-125256290;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125318843-125319842;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107211413-107212180;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107095803-107096628;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107221254-107222130;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107364046-107364834;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107091914-107092798;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107106458-107107314;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107126587-107127461;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107366054-107366846;Neurod2_+_(303g)
Gene;Lrrc42;-0.31484324;0.79740727;0.31840006;0.47769254;0.6779923;chr4:107108096-107108987;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70825542-70826485;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70800912-70801684;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70805939-70806556;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70712798-70713754;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70565357-70566268;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106268088-106268999;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106404980-106405920;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106141689-106142637;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106242982-106243885;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106277032-106277961;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106381188-106382030;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52753387-52754335;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52957736-52958484;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:53049131-53050088;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52946264-52947203;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52848736-52849647;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52759705-52760530;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:53055897-53056795;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141621927-141622859;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141766601-141767579;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141751066-141751739;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141751858-141752684;Neurod2_+_(303g)
Gene;Whrn;-0.67482626;-1.1039056;-0.834666;-0.3761758;0.7874135;chr4:63427220-63428129;Neurod2_+_(303g)
Gene;Whrn;-0.67482626;-1.1039056;-0.834666;-0.3761758;0.7874135;chr4:63388951-63389883;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116312093-116313028;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116347761-116348574;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116206521-116207427;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116354216-116355138;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116269359-116270251;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116290057-116291023;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116416337-116417194;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116359036-116359938;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116171173-116172015;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116338608-116339474;Neurod2_+_(303g)
