Unnamed: 0;Unnamed: 0.1;Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;Region;Gene_signature_name
934;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56616730-56617623;Neurod2_+_(303g)
935;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56388433-56389543;Neurod2_+_(303g)
936;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56366832-56367744;Neurod2_+_(303g)
937;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56372909-56373832;Neurod2_+_(303g)
938;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56783576-56784479;Neurod2_+_(303g)
485;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117317345-117318221;Neurod2_+_(303g)
486;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117528599-117529204;Neurod2_+_(303g)
487;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117404337-117405283;Neurod2_+_(303g)
488;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117415403-117416361;Neurod2_+_(303g)
489;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117283080-117283941;Neurod2_+_(303g)
490;Rnf220;Gene;Rnf220;-1.568326;0.4874237;-1.2589163;0.101952456;chr4:117261897-117262840;Neurod2_+_(303g)
1182;Pdzd4;Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;chrX:73867612-73868375;Neurod2_+_(303g)
1183;Pdzd4;Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;chrX:73853928-73854905;Neurod2_+_(303g)
1184;Pdzd4;Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;chrX:73779657-73780561;Neurod2_+_(303g)
1185;Pdzd4;Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;chrX:73783865-73784767;Neurod2_+_(303g)
520;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132808624-132809569;Neurod2_+_(303g)
521;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132776470-132777438;Neurod2_+_(303g)
522;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132729175-132730103;Neurod2_+_(303g)
523;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132753633-132754523;Neurod2_+_(303g)
524;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132672143-132672995;Neurod2_+_(303g)
525;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132699861-132700916;Neurod2_+_(303g)
526;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132720277-132721211;Neurod2_+_(303g)
527;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132704387-132705202;Neurod2_+_(303g)
528;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132894823-132895770;Neurod2_+_(303g)
529;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132718202-132719114;Neurod2_+_(303g)
530;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132696986-132697870;Neurod2_+_(303g)
531;Fam53b;Gene;Fam53b;-2.2172117;1.841497;-0.7829147;0.09484743;chr7:132759710-132760656;Neurod2_+_(303g)
68;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110471799-110472719;Neurod2_+_(303g)
69;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110371763-110372653;Neurod2_+_(303g)
70;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110443077-110443965;Neurod2_+_(303g)
71;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110413246-110414195;Neurod2_+_(303g)
72;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110392520-110393462;Neurod2_+_(303g)
73;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110454919-110455851;Neurod2_+_(303g)
74;Fbrsl1;Gene;Fbrsl1;0.029514538;0.26273856;-0.4141918;0.08947858;chr5:110564836-110565879;Neurod2_+_(303g)
263;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113583809-113584707;Neurod2_+_(303g)
264;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113626513-113627412;Neurod2_+_(303g)
265;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113521099-113521966;Neurod2_+_(303g)
266;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113803291-113804205;Neurod2_+_(303g)
267;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113797671-113798331;Neurod2_+_(303g)
268;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113722316-113723266;Neurod2_+_(303g)
269;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113727898-113728727;Neurod2_+_(303g)
270;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113697896-113698791;Neurod2_+_(303g)
271;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113717543-113718501;Neurod2_+_(303g)
272;Cog1;Gene;Cog1;-0.35269865;0.86412466;-0.2664836;0.08383335;chr11:113816746-113817686;Neurod2_+_(303g)
380;Sel1l;Gene;Sel1l;-0.5386741;0.67161715;-0.32764274;0.083742835;chr12:91775280-91776147;Neurod2_+_(303g)
381;Sel1l;Gene;Sel1l;-0.5386741;0.67161715;-0.32764274;0.083742835;chr12:91853861-91855299;Neurod2_+_(303g)
382;Sel1l;Gene;Sel1l;-0.5386741;0.67161715;-0.32764274;0.083742835;chr12:91842390-91843181;Neurod2_+_(303g)
1070;Cnksr3;Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;chr10:7149562-7150405;Neurod2_+_(303g)
1071;Cnksr3;Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;chr10:7268037-7268877;Neurod2_+_(303g)
220;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63317434-63318358;Neurod2_+_(303g)
221;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63204621-63205379;Neurod2_+_(303g)
222;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:62967837-62968790;Neurod2_+_(303g)
223;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63203565-63204448;Neurod2_+_(303g)
224;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:62957249-62958193;Neurod2_+_(303g)
225;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63359271-63360178;Neurod2_+_(303g)
226;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63306548-63307472;Neurod2_+_(303g)
227;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63087901-63088812;Neurod2_+_(303g)
228;Aopep;Gene;Aopep;0.26549467;0.341218;-0.1989532;0.08080269;chr13:63283017-63283896;Neurod2_+_(303g)
403;Cblc;Gene;Cblc;-0.5469559;0.96339524;-1.164835;0.07493112;chr7:19784624-19785516;Neurod2_+_(303g)
404;Cblc;Gene;Cblc;-0.5469559;0.96339524;-1.164835;0.07493112;chr7:19785759-19786646;Neurod2_+_(303g)
405;Cblc;Gene;Cblc;-0.5469559;0.96339524;-1.164835;0.07493112;chr7:19859335-19860256;Neurod2_+_(303g)
406;Cblc;Gene;Cblc;-0.5469559;0.96339524;-1.164835;0.07493112;chr7:19783372-19784274;Neurod2_+_(303g)
407;Cblc;Gene;Cblc;-0.5469559;0.96339524;-1.164835;0.07493112;chr7:19778352-19779286;Neurod2_+_(303g)
1318;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61487149-61488075;Neurod2_+_(303g)
1319;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61540462-61541406;Neurod2_+_(303g)
1320;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61550438-61551312;Neurod2_+_(303g)
1321;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61309199-61310052;Neurod2_+_(303g)
1322;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61484355-61485269;Neurod2_+_(303g)
1323;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61478032-61478880;Neurod2_+_(303g)
1324;Rnf112;Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;chr11:61553883-61554751;Neurod2_+_(303g)
798;Nkx2-2;Gene;Nkx2-2;-0.9640118;0.3239535;-0.1809672;0.064360134;chr2:147332558-147333543;Neurod2_+_(303g)
799;Nkx2-2;Gene;Nkx2-2;-0.9640118;0.3239535;-0.1809672;0.064360134;chr2:147226213-147227138;Neurod2_+_(303g)
1314;Kif16b;Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;chr2:142880027-142880514;Neurod2_+_(303g)
1315;Kif16b;Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;chr2:142834568-142835480;Neurod2_+_(303g)
1316;Kif16b;Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;chr2:142941019-142941910;Neurod2_+_(303g)
1317;Kif16b;Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;chr2:142882268-142883067;Neurod2_+_(303g)
787;Gabrg3;Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;chr7:56767643-56768551;Neurod2_+_(303g)
788;Gabrg3;Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;chr7:56959638-56960562;Neurod2_+_(303g)
789;Gabrg3;Gene;Gabrg3;-1.5939609;1.5926257;-1.4930097;0.05791159;chr7:57509385-57510218;Neurod2_+_(303g)
671;Pbx1;Gene;Pbx1;-0.05985335;0.19306964;-0.0020632555;0.055449463;chr1:168288946-168289791;Neurod2_+_(303g)
672;Pbx1;Gene;Pbx1;-0.05985335;0.19306964;-0.0020632555;0.055449463;chr1:168306532-168307572;Neurod2_+_(303g)
1424;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62292090-62292990;Neurod2_+_(303g)
1425;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62261974-62262811;Neurod2_+_(303g)
1426;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62397844-62398669;Neurod2_+_(303g)
1427;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62287599-62288317;Neurod2_+_(303g)
1428;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62300516-62301396;Neurod2_+_(303g)
1429;Slc31a2;Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;chr4:62254609-62255471;Neurod2_+_(303g)
653;Ttyh2;Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;chr11:114795035-114795898;Neurod2_+_(303g)
654;Ttyh2;Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;chr11:114774805-114775770;Neurod2_+_(303g)
655;Ttyh2;Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;chr11:114822624-114823448;Neurod2_+_(303g)
656;Ttyh2;Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;chr11:114838170-114838991;Neurod2_+_(303g)
657;Ttyh2;Gene;Ttyh2;-1.1967423;0.75624937;-0.8433904;0.04488328;chr11:114696265-114697167;Neurod2_+_(303g)
313;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11835762-11836979;Neurod2_+_(303g)
314;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11898392-11899363;Neurod2_+_(303g)
315;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11642891-11643814;Neurod2_+_(303g)
316;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11715879-11716838;Neurod2_+_(303g)
317;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11922823-11923690;Neurod2_+_(303g)
318;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11753110-11754103;Neurod2_+_(303g)
319;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11717981-11718839;Neurod2_+_(303g)
320;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11789171-11789829;Neurod2_+_(303g)
321;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11746555-11747426;Neurod2_+_(303g)
322;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11740654-11741524;Neurod2_+_(303g)
323;Arhgef7;Gene;Arhgef7;-0.7346184;0.6128474;-0.7202346;0.037255384;chr8:11769291-11770032;Neurod2_+_(303g)
1059;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27842535-27843342;Neurod2_+_(303g)
1060;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27626662-27627581;Neurod2_+_(303g)
1061;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27659665-27660591;Neurod2_+_(303g)
1062;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27767711-27768633;Neurod2_+_(303g)
1063;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27717111-27718009;Neurod2_+_(303g)
1064;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27841319-27842238;Neurod2_+_(303g)
1065;Paxip1;Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;chr5:27714068-27715016;Neurod2_+_(303g)
580;Fndc9;Gene;Fndc9;-0.07953078;0.9856966;0.058124408;0.021943165;chr11:46360934-46362065;Neurod2_+_(303g)
247;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120616450-120617341;Neurod2_+_(303g)
248;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120711975-120712897;Neurod2_+_(303g)
249;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120865979-120866878;Neurod2_+_(303g)
250;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120715951-120716893;Neurod2_+_(303g)
251;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120721286-120722224;Neurod2_+_(303g)
252;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120704498-120705348;Neurod2_+_(303g)
253;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120701867-120702777;Neurod2_+_(303g)
254;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120713589-120714459;Neurod2_+_(303g)
255;Kcnq4;Gene;Kcnq4;-3.586312;1.4027032;-3.2044494;0.017884584;chr4:120634974-120635856;Neurod2_+_(303g)
9;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23809843-23810735;Neurod2_+_(303g)
10;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23734995-23735928;Neurod2_+_(303g)
11;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23895750-23896647;Neurod2_+_(303g)
12;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23946080-23946999;Neurod2_+_(303g)
13;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23961438-23962387;Neurod2_+_(303g)
14;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23759373-23760315;Neurod2_+_(303g)
15;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:23881856-23882738;Neurod2_+_(303g)
16;Kcnma1;Gene;Kcnma1;0.16321373;0.5572976;0.12826118;0.010902644;chr14:24164424-24165354;Neurod2_+_(303g)
701;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:118016620-118017571;Neurod2_+_(303g)
702;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:117946621-117947566;Neurod2_+_(303g)
703;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:117806912-117808232;Neurod2_+_(303g)
704;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:118019010-118019895;Neurod2_+_(303g)
705;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:118008262-118009150;Neurod2_+_(303g)
706;Slc6a9;Gene;Slc6a9;-1.4478039;0.6826965;-0.04295749;-0.023835054;chr4:118000518-118001382;Neurod2_+_(303g)
1097;Eif1ad;Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;chr19:5390438-5391174;Neurod2_+_(303g)
1098;Eif1ad;Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;chr19:5415021-5415956;Neurod2_+_(303g)
1099;Eif1ad;Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;chr19:5444720-5445667;Neurod2_+_(303g)
1100;Eif1ad;Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;chr19:5327702-5328627;Neurod2_+_(303g)
1101;Eif1ad;Gene;Eif1ad;-1.2782198;0.9465931;-0.57742447;-0.029599875;chr19:5408897-5409888;Neurod2_+_(303g)
7;Ppp2r2c;Gene;Ppp2r2c;0.31782672;1.7760503;-0.060402207;-0.045619205;chr5:36894348-36895270;Neurod2_+_(303g)
8;Ppp2r2c;Gene;Ppp2r2c;0.31782672;1.7760503;-0.060402207;-0.045619205;chr5:36900063-36901005;Neurod2_+_(303g)
1188;Rab15;Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;chr12:76820311-76821133;Neurod2_+_(303g)
1189;Rab15;Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;chr12:76780786-76781674;Neurod2_+_(303g)
1157;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33489319-33490251;Neurod2_+_(303g)
1158;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33656773-33657664;Neurod2_+_(303g)
1159;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33502506-33503403;Neurod2_+_(303g)
1160;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33474338-33475285;Neurod2_+_(303g)
1161;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33625972-33626893;Neurod2_+_(303g)
1162;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33582339-33583207;Neurod2_+_(303g)
1163;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33714787-33715674;Neurod2_+_(303g)
1164;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33720210-33721119;Neurod2_+_(303g)
1165;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33781510-33782446;Neurod2_+_(303g)
1166;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33787143-33787972;Neurod2_+_(303g)
1167;Lmx1b;Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;chr2:33555722-33556514;Neurod2_+_(303g)
1040;Pdk2;Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;chr11:95125071-95125814;Neurod2_+_(303g)
1041;Pdk2;Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;chr11:94930187-94930943;Neurod2_+_(303g)
1042;Pdk2;Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;chr11:95128054-95129030;Neurod2_+_(303g)
1043;Pdk2;Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;chr11:95130349-95131225;Neurod2_+_(303g)
356;Pdp2;Gene;Pdp2;-0.94364667;0.38956773;-0.79656124;-0.072974786;chr8:104740737-104741720;Neurod2_+_(303g)
357;Pdp2;Gene;Pdp2;-0.94364667;0.38956773;-0.79656124;-0.072974786;chr8:104639716-104640357;Neurod2_+_(303g)
358;Pdp2;Gene;Pdp2;-0.94364667;0.38956773;-0.79656124;-0.072974786;chr8:104609851-104610773;Neurod2_+_(303g)
434;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:134020370-134021285;Neurod2_+_(303g)
435;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133866756-133867706;Neurod2_+_(303g)
436;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133825596-133826467;Neurod2_+_(303g)
437;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133896175-133896975;Neurod2_+_(303g)
438;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:134006648-134007531;Neurod2_+_(303g)
439;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133891679-133892619;Neurod2_+_(303g)
440;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133729349-133730292;Neurod2_+_(303g)
441;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:134009542-134010491;Neurod2_+_(303g)
442;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133881258-133882070;Neurod2_+_(303g)
443;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133793221-133794168;Neurod2_+_(303g)
444;Rps6ka1;Gene;Rps6ka1;-0.63395274;1.3756632;-0.7507897;-0.074003994;chr4:133898177-133899178;Neurod2_+_(303g)
850;Lgi3;Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;chr14:70531920-70532705;Neurod2_+_(303g)
851;Lgi3;Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;chr14:70462526-70463243;Neurod2_+_(303g)
852;Lgi3;Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;chr14:70532799-70533385;Neurod2_+_(303g)
853;Lgi3;Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;chr14:70526722-70527588;Neurod2_+_(303g)
854;Lgi3;Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;chr14:70460937-70461859;Neurod2_+_(303g)
673;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41638250-41639338;Neurod2_+_(303g)
674;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41611524-41612348;Neurod2_+_(303g)
675;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41693515-41694437;Neurod2_+_(303g)
676;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41614261-41615172;Neurod2_+_(303g)
677;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41719118-41720029;Neurod2_+_(303g)
678;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41876061-41877048;Neurod2_+_(303g)
679;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41642703-41643716;Neurod2_+_(303g)
680;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41685253-41686146;Neurod2_+_(303g)
681;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41589260-41590188;Neurod2_+_(303g)
682;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41751505-41752460;Neurod2_+_(303g)
683;Slit1;Gene;Slit1;0.40701228;0.68221605;-0.8133379;-0.08946374;chr19:41615706-41616555;Neurod2_+_(303g)
1325;Rdh5;Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;chr10:128938413-128939416;Neurod2_+_(303g)
1326;Rdh5;Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;chr10:128917943-128918779;Neurod2_+_(303g)
1327;Rdh5;Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;chr10:128919074-128919846;Neurod2_+_(303g)
29;Stxbp1;Gene;Stxbp1;-0.39614263;0.67610264;-0.17348303;-0.105816655;chr2:32808948-32809864;Neurod2_+_(303g)
30;Stxbp1;Gene;Stxbp1;-0.39614263;0.67610264;-0.17348303;-0.105816655;chr2:32850364-32851205;Neurod2_+_(303g)
31;Stxbp1;Gene;Stxbp1;-0.39614263;0.67610264;-0.17348303;-0.105816655;chr2:32823928-32824861;Neurod2_+_(303g)
32;Stxbp1;Gene;Stxbp1;-0.39614263;0.67610264;-0.17348303;-0.105816655;chr2:32786946-32787920;Neurod2_+_(303g)
709;Slc15a1;Gene;Slc15a1;-0.3120124;0.6860795;-2.2663844;-0.1188631;chr14:121388031-121388869;Neurod2_+_(303g)
597;Qdpr;Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;chr5:45443986-45444939;Neurod2_+_(303g)
598;Qdpr;Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;chr5:45440494-45441328;Neurod2_+_(303g)
